date,metric,StringencyIndex,dailyDeathsPop,dailyCasesPop,state,prec_weighted,temp_weighted,weekday,dayofyear
2020-01-03,1.1408970130108118,0.0,0.0,0.0,NY,1.1323934769010429,8.261039442231946,4,3
2020-01-04,1.201811010972943,0.0,0.0,0.0,NY,5.635711868390884,7.9061586574750615,5,4
2020-01-05,0.9872693565197064,0.0,0.0,0.0,NY,2.3381829796905143,7.440670365783262,6,5
2020-01-06,0.9681257273662848,0.0,0.0,0.0,NY,1.2547939727946584,3.81589933842128,0,6
2020-01-07,1.0135199669583623,0.0,0.0,0.0,NY,0.23897464949980166,5.455722271996902,1,7
2020-01-08,1.0008476816069207,0.0,0.0,0.0,NY,0.8293975808453851,4.633904517302512,2,8
2020-01-09,1.0296849384102116,0.0,0.0,0.0,NY,0.3984225185958773,3.3520275896409557,3,9
2020-01-10,1.2017904263508186,0.0,0.0,0.0,NY,0.17523098978761506,2.3384750570408235,4,10
2020-01-11,1.3613229935413365,0.0,0.0,0.0,NY,1.5093475396915446,11.112825224925123,5,11
2020-01-12,1.0924501008727336,0.0,0.0,0.0,NY,4.3783713175167325,17.188732168683142,6,12
2020-01-13,1.0219261531998052,0.0,0.0,0.0,NY,0.3420124791870056,15.962775722497812,0,13
2020-01-14,1.0412965080482013,0.0,0.0,0.0,NY,0.010463897382200679,5.986126163998643,1,14
2020-01-15,1.0962444482807323,0.0,0.0,0.0,NY,0.636903188444789,6.931236449034616,2,15
2020-01-16,1.082150399060883,0.0,0.0,0.0,NY,2.200166490259744,8.574914147673775,3,16
2020-01-17,1.2465828269079615,0.0278,0.0,0.0,NY,0.8409387434166513,6.84233495540191,4,17
2020-01-18,1.0951476157824245,0.0278,0.0,0.0,NY,0.03150727097460164,-3.7065565919211,5,18
2020-01-19,1.0227802349360346,0.0278,0.0,0.0,NY,11.14252635915183,2.405545308439683,6,19
2020-01-20,0.938703624760014,0.0278,0.0,0.0,NY,0.6617075586600151,4.006228638578652,0,20
2020-01-21,0.9917766811961988,0.0278,0.0,0.0,NY,0.006029196712705253,-2.4485729086565104,1,21
2020-01-22,1.0421554468514636,0.0278,0.0,0.0,NY,0.005375613878283561,-0.9994379367218162,2,22
2020-01-23,1.0875800942431872,0.0278,0.0,0.0,NY,0.00032869018948260254,2.418176232347934,3,23
2020-01-24,1.249342242834894,0.0278,0.0,0.0,NY,0.0,5.997435399615763,4,24
2020-01-25,1.2161185857420798,0.0278,0.0,0.0,NY,1.1219006082953735,9.435167246896603,5,25
2020-01-26,1.07523481394457,0.0278,0.0,0.0,NY,20.711174016948842,7.5624666560704945,6,26
2020-01-27,0.9756338720228136,0.0278,0.0,0.0,NY,1.0294143693621591,5.971398882181567,0,27
2020-01-28,0.9922392653650268,0.0278,0.0,0.0,NY,0.33746217797494343,5.295594765957238,1,28
2020-01-29,1.031690045879395,0.0278,0.0,0.0,NY,0.17523127286093307,3.9189580058046354,2,29
2020-01-30,1.0644287024921415,0.0278,0.0,0.0,NY,0.003156910231218282,2.165522401594469,3,30
2020-01-31,1.2208857492589262,0.0556,0.0,0.0,NY,5.443248524406866e-05,1.0804323049386266,4,31
2020-02-01,1.3752270348942108,0.0556,0.0,0.0,NY,0.5067131670783305,3.909390049277638,5,32
2020-02-02,0.9488940056705516,0.0833,0.0,0.0,NY,0.9340616684837206,3.824483398642295,6,33
2020-02-03,0.9939804431418452,0.0833,0.0,0.0,NY,2.0379801087949225,4.777483345433432,0,34
2020-02-04,1.0225283760597348,0.0833,0.0,0.0,NY,0.03109038534379765,10.485521909464467,1,35
2020-02-05,1.0397897809531655,0.1111,0.0,0.0,NY,0.6879337476589305,10.011223052735039,2,36
2020-02-06,0.9897023335346762,0.1111,0.0,0.0,NY,11.210107916299863,3.3705895913900172,3,37
2020-02-07,1.043736869786052,0.1111,0.0,0.0,NY,7.436370039672963,3.5149680374991803,4,38
2020-02-08,1.3978284867456034,0.1111,0.0,0.0,NY,6.634025698618728,7.467021503136808,5,39
2020-02-09,1.1005591160756472,0.1111,0.0,0.0,NY,0.2567160236049111,1.2204102402673245,6,40
2020-02-10,0.9833903331499774,0.1111,0.0,0.0,NY,2.11824330802076,4.824801793643914,0,41
2020-02-11,1.0423838197244475,0.1111,0.0,0.0,NY,9.02564779613403,6.384264008899852,1,42
2020-02-12,1.1119604008727046,0.1111,0.0,0.0,NY,2.016315052858148,6.211719061009637,2,43
2020-02-13,1.1049472868858758,0.1111,0.0,0.0,NY,8.83728126896346,5.682651688356928,3,44
2020-02-14,1.2599147830200823,0.1111,0.0,0.0,NY,3.1399815535742084,4.287565569647342,4,45
2020-02-15,1.2689287717330342,0.1111,0.0,0.0,NY,0.0052161445464154145,-3.483896381508276,5,46
2020-02-16,1.0957242251739403,0.1111,0.0,0.0,NY,0.054668296315935005,-0.4420129448726784,6,47
2020-02-17,1.0413189952730997,0.1111,0.0,0.0,NY,0.005015814383149346,4.987857583180139,0,48
2020-02-18,0.994357237174978,0.1111,0.0,0.0,NY,0.7534521020604497,7.2203523738892414,1,49
2020-02-19,1.089459182918711,0.1111,0.0,0.0,NY,1.4896641859675974,6.967223634709956,2,50
2020-02-20,1.082948880988406,0.1111,0.0,0.0,NY,0.2492048016808305,5.636488563685878,3,51
2020-02-21,1.1825262034161488,0.1111,0.0,0.0,NY,0.054965807587633385,-0.2404183784122133,4,52
2020-02-22,1.3204376445581625,0.1111,0.0,0.0,NY,0.00013926236003135932,0.6746381553892173,5,53
2020-02-23,1.0975592141096742,0.1111,0.0,0.0,NY,0.0,7.813115572110204,6,54
2020-02-24,0.9904847540144754,0.1111,0.0,0.0,NY,0.0,11.283007430093674,0,55
2020-02-25,0.9984654487593972,0.1111,0.0,0.0,NY,0.21091175775719545,13.321653727380461,1,56
2020-02-26,1.0912282279581498,0.1111,0.0,0.0,NY,3.3584379113704848,8.655612193206675,2,57
2020-02-27,1.0399873790492218,0.1111,0.0,0.0,NY,15.092178623624385,7.304615643877398,3,58
2020-02-28,1.2337731562130565,0.1111,0.0,0.0,NY,0.9050788985703568,3.6246862005400313,4,59
2020-02-29,1.4137228260869563,0.1111,0.0,0.0,NY,0.7671185136633681,2.149438097652935,5,60
2020-03-01,1.1326783008843235,0.1667,0.0,0.0,NY,0.12512942647680148,-0.5467706605373741,6,61
2020-03-02,1.022271177056152,0.1944,0.0,0.0,NY,0.10969099666656378,5.3816758624125045,0,62
2020-03-03,1.0139909273253105,0.1944,0.0,0.005160810866603361,NY,1.5326928982203178,12.228569417792244,1,63
2020-03-04,1.0873800390929265,0.1944,0.0,0.04644729779943025,NY,7.764544795479095,12.661438408753972,2,64
2020-03-05,1.1202842343018855,0.1944,0.0,0.05676891953263698,NY,0.328022059311123,10.60518091156153,3,65
2020-03-06,1.174494709562793,0.1944,0.0,0.015482432599810084,NY,0.0015149759700978293,9.107261088812162,4,66
2020-03-07,1.406716942946701,0.1944,0.0,0.26836216506337474,NY,4.335745089354379,6.695842709362676,5,67
2020-03-08,1.1039570598591026,0.1944,0.0,0.14966351513149748,NY,0.0,6.2356165860441335,6,68
2020-03-09,1.0828700527548436,0.3056,0.0,0.1703067585979109,NY,0.0,13.497039003935695,0,69
2020-03-10,1.0529263746226276,0.3056,0.0,0.07225135213244704,NY,0.10595331350267836,19.675659916780354,1,70
2020-03-11,1.0838171895268405,0.3056,0.0,0.3302918954626151,NY,1.635315693058749,16.101317299748185,2,71
2020-03-12,1.07338920760928,0.4815,0.005160810866603361,0.4128648693282689,NY,0.0055370587528030075,10.042292715046363,3,72
2020-03-13,1.1152186416930907,0.5648,0.0,0.4283473019280789,NY,5.461476769426535,10.337430463117798,4,73
2020-03-14,1.0805135570934463,0.5648,0.0,0.9186243342553982,NY,2.3839343410397724,17.381817551501427,5,74
2020-03-15,0.7928484910418288,0.5648,0.020643243466413445,0.3922216258618554,NY,0.006108593983452349,9.792671438870414,6,75
2020-03-16,0.7116823185338683,0.6389,0.0258040543330168,1.6927459642459022,NY,3.8869294837480294e-05,8.898746437187414,0,76
2020-03-17,0.558002205748261,0.6389,0.05676891953263698,2.3017216465050994,NY,1.8836907509130243,7.033787363604285,1,77
2020-03-18,0.5784549188798933,0.6667000000000001,0.07225135213244704,5.676891953263698,NY,1.8536079852529768,9.917740802000084,2,78
2020-03-19,0.4752290826889031,0.6851999999999999,0.12902027166508406,8.845629825358161,NY,18.188935953427308,10.477785807154524,3,79
2020-03-20,0.4085840861047342,0.6851999999999999,0.1445027042648941,17.748028570248955,NY,2.5862096144063886,11.465406639715136,4,80
2020-03-21,0.2934738010764366,0.6851999999999999,0.2838445976631849,14.192229883159245,NY,0.9045906212048028,21.746629969642765,5,81
2020-03-22,0.3509276532442371,0.7593000000000001,0.26836216506337474,24.67383675323067,NY,0.00042081674980358886,7.5171402483020175,6,82
2020-03-23,0.2629592291280801,0.8240999999999999,0.2786837867965815,29.38049626357293,NY,0.4848922569739454,5.397788678363897,0,83
2020-03-24,0.35619588744588737,0.8240999999999999,0.5264027083935428,24.75640972709632,NY,25.642734731256017,4.073361583143316,1,84
2020-03-25,0.3264871091476955,0.8240999999999999,0.6399405474588167,26.629784071673345,NY,0.0134358951097003,9.295556630834373,2,85
2020-03-26,0.380804351477257,0.8240999999999999,0.8102473060567276,33.83427604145164,NY,0.18267192294900647,7.819154426741887,3,86
2020-03-27,0.4239883211678832,0.8240999999999999,1.2127905536517898,37.69456256967094,NY,0.3427343570094707,14.112206069486243,4,87
2020-03-28,0.33992179804793604,0.8240999999999999,1.4037405557161142,39.73308286197928,NY,0.08660775395422264,16.395433263127927,5,88
2020-03-29,0.2655561215926123,0.8240999999999999,1.8217662359109863,37.40555716114115,NY,11.13714977862067,9.712105260861367,6,89
2020-03-30,0.31077329808327825,0.8240999999999999,1.971429751042484,36.20308822922258,NY,3.080666481431013,10.859381431403824,0,90
2020-03-31,0.3177705666796777,0.8240999999999999,2.1262540770405844,47.42785186408489,NY,3.813494890637352,8.927001473118569,1,91
2020-04-01,0.3541451956250459,0.8240999999999999,2.5236365137690435,41.7767639651542,NY,0.14460021884896385,7.7484718267143275,2,92
2020-04-02,0.3467485460263912,0.8240999999999999,3.282275711159737,44.16621939639156,NY,0.0003421335049694496,10.983138713119327,3,93
2020-04-03,0.3592996190665087,0.8240999999999999,3.751909500020643,54.090458692869824,NY,1.3837118757049414,12.882195421082773,4,94
2020-04-04,0.3925549866000269,0.8240999999999999,3.9273770694851575,55.97415465918005,NY,2.521660932834896,9.865583034453133,5,95
2020-04-05,0.30205478446060074,0.8240999999999999,4.061558152016845,48.13488295280954,NY,0.041391215308009564,14.023608916634704,6,96
2020-04-06,0.3525522177892513,0.8240999999999999,4.696337888609059,44.666818050452086,NY,0.7116987101565705,14.543127974198306,0,97
2020-04-07,0.3398431408786652,0.8240999999999999,5.4756203294661665,41.596135584823095,NY,0.002167120413981173,16.07726018117392,1,98
2020-04-08,0.3257750947079741,0.8240999999999999,6.5697122331860776,57.72883035382521,NY,5.340674577844899,17.2097114931467,2,99
2020-04-09,0.3117810556037589,0.8240999999999999,4.897609512406588,55.31357086825482,NY,0.4312282906060885,15.21262798139884,3,100
2020-04-10,0.3619761658182243,0.8240999999999999,5.418851409933529,54.544610049130924,NY,6.443676866458608,11.911738612486221,4,101
2020-04-11,0.4152255199813041,0.8240999999999999,4.753106808141696,44.78551670038396,NY,0.6170961984532625,7.444038866403908,5,102
2020-04-12,0.2207036282294521,0.8240999999999999,4.758267619008298,41.32261260889311,NY,0.0074958601752410795,10.487598087610726,6,103
2020-04-13,0.2458240493549536,0.8240999999999999,4.840840592873953,34.66000578010817,NY,12.490624058043572,15.889009857808544,0,104
2020-04-14,0.3808973124107382,0.8240999999999999,5.2537054622022215,37.52425581107303,NY,21.45639704215524,17.778677276766164,1,105
2020-04-15,0.3755815809542953,0.8240999999999999,4.541513562610958,59.00871144874283,NY,0.5128540846795553,11.541808166607986,2,106
2020-04-16,0.3679468621109516,0.8240999999999999,4.056397341150242,47.67040997481524,NY,0.8547363721900887,9.095428096081102,3,107
2020-04-17,0.4049142960543789,0.8240999999999999,3.834482473886297,35.64055984476281,NY,0.20911361371681755,6.906490242529644,4,108
2020-04-18,0.3802983865443097,0.8240999999999999,2.461706783369803,35.12447875810247,NY,5.543689681552763,8.025602403066648,5,109
2020-04-19,0.35147243925839644,0.8240999999999999,2.895214896164485,31.728665207877466,NY,1.2134434111060333,7.4958363081027235,6,110
2020-04-20,0.3608664575887973,0.8240999999999999,2.7042648941001612,26.21691920234507,NY,0.888562087391593,14.744356134881189,0,111
2020-04-21,0.3282199416469496,0.8240999999999999,5.011147351471863,25.107344866025354,NY,0.3619153411602423,11.600830145859534,1,112
2020-04-22,0.37578324098103855,0.8240999999999999,3.4629040914908553,25.447958383221174,NY,6.374050457204263,11.252310871656803,2,113
2020-04-23,0.3690764541587957,0.8240999999999999,2.673300028900541,25.974361091614714,NY,0.021721879012443053,8.045537184732428,3,114
2020-04-24,0.38709912091045856,0.8240999999999999,3.3906527393584085,41.95739234548533,NY,8.81853637909012,8.847601166202463,4,115
2020-04-25,0.5163369929207821,0.8240999999999999,2.8539284092316586,54.46203707526527,NY,3.8143627364104185,9.846653718149145,5,116
2020-04-26,0.3002289846339259,0.8240999999999999,2.250113537839065,30.45910573469304,NY,0.9708905529915716,16.367566262555776,6,117
2020-04-27,0.35752564468495346,0.8240999999999999,2.0901284009743613,20.39036373394988,NY,9.510047428393252,9.289779055080775,0,118
2020-04-28,0.4476093737826116,0.8240999999999999,2.4823500268362166,16.050121795136448,NY,0.6282662303805245,8.903069788403565,1,119
2020-04-29,0.3916764166109874,0.8240999999999999,1.7288716403121258,23.662317823376412,NY,0.02330687482350618,16.50862148598664,2,120
2020-04-30,0.3781120132511055,0.8240999999999999,2.3017216465050994,24.15775566657033,NY,4.748666929770139,14.168010354373125,3,121
2020-05-01,0.4829145013170072,0.8240999999999999,1.9095000206432435,20.343916436150447,NY,17.127249013650932,14.939458360113967,4,122
2020-05-02,0.5988673010017529,0.8240999999999999,1.9043392097766405,24.06486107097147,NY,2.8507800464206636,16.505168031429278,5,123
2020-05-03,0.4923608933486638,0.8240999999999999,1.4966351513149747,17.74286775938235,NY,1.920399292761072,21.09445888294632,6,124
2020-05-04,0.4335474786588049,0.8240999999999999,1.460509475248751,13.098137979439331,NY,0.4193089720830641,23.91266596615711,0,125
2020-05-05,0.4805416184227455,0.8240999999999999,1.8217662359109863,11.555055530324926,NY,0.10025656599256913,17.37411981750859,1,126
2020-05-06,0.4157824856113425,0.8240999999999999,1.4553486643821476,14.378019074356965,NY,0.004429717888579357,14.467536928546462,2,127
2020-05-07,0.496035522651237,0.8240999999999999,2.941662193963916,18.016390735312328,NY,1.6566957816872423,11.240789558207869,3,128
2020-05-08,0.4828393680973018,0.8240999999999999,1.171504066718963,15.162462326080673,NY,0.4969707711552636,17.17334119201776,4,129
2020-05-09,0.5387880945306271,0.8240999999999999,1.635977044713265,14.011601502828126,NY,9.82215772952779,10.037555972813411,5,130
2020-05-10,0.4565738015324812,0.8240999999999999,1.1405392015193427,11.73052309978944,NY,0.4673312929100045,6.789660421693803,6,131
2020-05-11,0.394994326586625,0.8240999999999999,0.8928202799223813,8.566946038561579,NY,0.4457030207117868,15.248228769483385,0,132
2020-05-12,0.3664741780188116,0.8240999999999999,1.016679740720862,7.379959539242805,NY,2.9571020063179163,13.090068811085615,1,133
2020-05-13,0.4934956060045933,0.8240999999999999,1.1250567689195328,11.229924445728916,NY,0.10363264338507804,12.820866377245455,2,134
2020-05-14,0.4923482297101575,0.8240999999999999,1.0579662276536892,12.334337971182034,NY,0.0006147445884158147,15.002755096662106,3,135
2020-05-15,0.5851160666984725,0.787,0.8308905495231409,14.254159613558484,NY,1.7266285659658918,18.392642514035668,4,136
2020-05-16,0.6643732184560636,0.787,1.3676148796498906,12.484001486313534,NY,6.2588854086134855,26.36041583919918,5,137
2020-05-17,0.5137127475710015,0.787,0.8876594690557781,9.748771727013748,NY,0.001728015554799725,22.14582851555157,6,138
2020-05-18,0.4841013630723902,0.787,0.6502621691920235,6.451013583254201,NY,2.30365121219896,19.091235226472584,0,139
2020-05-19,0.5087816314422152,0.787,2.492671648569423,7.6070352173733555,NY,0.2841300784133272,18.74700516104686,1,140
2020-05-20,0.5514199487034999,0.787,1.0218405515874656,7.870236571570125,NY,0.00025078219812586653,19.74977926004269,2,141
2020-05-21,0.582663323153634,0.787,0.3354527063292184,10.775773089467817,NY,0.0,18.96370878905105,3,142
2020-05-22,0.646827873343471,0.787,0.37673919326204536,8.752735229759299,NY,0.0,20.254239171481395,4,143
2020-05-23,0.564503259995832,0.787,0.3819000041286487,9.144956855621157,NY,2.8333708325187668,23.782143491091045,5,144
2020-05-24,0.5957173002050703,0.787,0.8670162255893645,8.20052846703274,NY,9.894842462476635,21.497323163725106,6,145
2020-05-25,0.5155274529401471,0.787,0.4799554105941125,6.445852772387598,NY,0.5813282722022135,21.478596772407645,0,146
2020-05-26,0.5567912183432787,0.787,0.6399405474588167,5.532389248998801,NY,0.2826725435934924,22.700333845948514,1,147
2020-05-27,0.5878841626719543,0.787,0.13934189339829076,5.826555468395194,NY,0.004723104087133999,26.139310942243572,2,148
2020-05-28,0.5503661027570774,0.787,0.959910821188225,9.124313612154742,NY,0.15110091364367964,25.87440710123948,3,149
2020-05-29,0.6177612731463558,0.787,0.10321621733206722,8.004417654101813,NY,0.9916643446929346,24.03861376327748,4,150
2020-05-30,0.7301460656697863,0.787,0.4954378431939226,7.101275752446225,NY,5.655195684981687,26.090267230699922,5,151
2020-05-31,0.5922715540991212,0.787,0.3664175715288386,5.72850006192973,NY,0.5919868839338628,24.82874028894821,6,152
2020-06-01,0.565143507839645,0.787,0.2580405433301681,4.8563230254737615,NY,0.026038777517787444,18.40407283769532,0,153
2020-06-02,0.5465635649361545,0.787,0.6863878452582469,6.858717641715867,NY,0.052239400359694925,19.739558899976767,1,154
2020-06-03,0.5406108919347622,0.787,0.40254324759506216,5.393047355600512,NY,5.995886282343867,21.68660268118711,2,155
2020-06-04,0.6231658011223031,0.787,0.2786837867965815,5.4085297882003225,NY,5.710426144879148,25.34851023647604,3,156
2020-06-05,0.6354487562306723,0.787,0.6657446017918336,5.547871681598613,NY,5.172621776622562,28.612877362441612,4,157
2020-06-06,0.7433349867626053,0.787,0.13934189339829076,5.718178440196524,NY,5.993395322357109,26.46396507729487,5,158
2020-06-07,0.6832702766611491,0.787,0.10837702819867057,4.030593286817226,NY,2.5892744240188748,28.234875781677548,6,159
2020-06-08,0.6341511771995043,0.75,0.4386689236612856,3.62288922835556,NY,1.163512119977282e-07,23.04469646912273,0,160
2020-06-09,0.6663358665656856,0.75,0.314809462862805,3.5248338218900956,NY,0.009034331938287458,24.80737915308316,1,161
2020-06-10,0.6583151168656465,0.75,0.20643243466413444,3.4783865240906646,NY,0.0635049381787476,29.54853469185628,2,162
2020-06-11,0.6013481631277384,0.75,0.3251310845960117,3.798356797820073,NY,3.0878953195685424,28.327272701418227,3,163
2020-06-12,0.7958428196527573,0.75,0.07225135213244704,4.2421865323479615,NY,6.751019639374103,25.12457849491056,4,164
2020-06-13,0.8538264209137146,0.75,0.774121629990504,4.727302753808679,NY,0.013738460280011655,26.01453831910542,5,165
2020-06-14,0.7201152170108245,0.75,0.07225135213244704,3.5816027414227327,NY,0.004757709618634439,20.56344069577909,6,166
2020-06-15,0.6798347383112759,0.7361,0.13934189339829076,3.1997027372940834,NY,0.0,20.839865785551673,0,167
2020-06-16,0.7221751745372109,0.7361,0.1703067585979109,3.2564716568267214,NY,1.2440100953503967e-05,22.447906473558845,1,168
2020-06-17,0.7184501834300105,0.7361,0.2580405433301681,2.9261797613641054,NY,0.0,24.619703219538483,2,169
2020-06-18,0.7336121107921845,0.7361,0.0928945955988605,3.189381115560877,NY,0.00034947063031687796,26.278423403222423,3,170
2020-06-19,0.8748619997863223,0.7361,0.16514594773130756,4.108005449816274,NY,0.2910739057754383,26.02367955217269,4,171
2020-06-20,0.9239726419672704,0.7361,0.09805540646546383,3.6951405804880064,NY,0.24566700068354502,27.284087838021804,5,172
2020-06-21,0.6923687335111879,0.7361,0.3612567606622352,3.4267784154246312,NY,0.4138234101566646,28.8665283078491,6,173
2020-06-22,0.7066339926483459,0.7361,0.19095000206432436,2.8487675983650558,NY,0.07395694110213752,29.511053105020924,0,174
2020-06-23,0.7731037514654162,0.7361,0.18578919119772103,3.0810040873622064,NY,1.1807568895819922,31.236466295002344,1,175
2020-06-24,0.7788172431474921,0.7361,0.31997027372940834,2.9984311134965527,NY,3.796677458877199,29.080697801575877,2,176
2020-06-25,0.8295510242646494,0.7917000000000001,0.11353783906527395,3.8654473390859168,NY,0.018557539751540172,27.704431650838146,3,177
2020-06-26,0.9315959662715154,0.7639,0.1703067585979109,4.154452747615705,NY,0.3945973773068012,27.91635203205516,4,178
2020-06-27,0.8133020671525869,0.7639,0.11869864993187727,3.628050039222163,NY,1.2268706144114867,28.7647823229507,5,179
2020-06-28,0.7609238396342641,0.7639,0.10837702819867057,3.1790594938276704,NY,7.262149825533499,25.751813245474967,6,180
2020-06-29,0.7861954174664108,0.7639,0.13934189339829076,2.017877048841914,NY,5.053912190418946,28.84407824571984,0,181
2020-06-30,0.7871294574902683,0.7639,0.15998513686470414,2.7042648941001612,NY,5.029451237818365,28.892388597246512,1,182
2020-07-01,0.7965421741335181,0.7639,0.0,3.2255067916271005,NY,3.2901300659297776,24.965629331283274,2,183
2020-07-02,0.9009733579058492,0.7639,0.0928945955988605,4.515709508277942,NY,5.585744321819656,26.67119647740977,3,184
2020-07-03,0.9290393546810072,0.7639,0.12385946079848065,4.737624375541885,NY,0.4764712963529895,31.52139313624775,4,185
2020-07-04,0.7938615359976888,0.7639,0.4128648693282689,3.7467486891540402,NY,7.317179089431987,30.5484347683396,5,186
2020-07-05,0.7331412941743074,0.7639,0.07225135213244704,2.750712191899591,NY,0.5479820617325902,29.12788306808668,6,187
2020-07-06,0.7307310648432145,0.75,0.1961108129309277,2.673300028900541,NY,0.026141290242099432,31.37441099782104,0,188
2020-07-07,0.8000833848148341,0.75,0.08773378473225714,3.0345567895627763,NY,5.97237912164233,32.14243046990122,1,189
2020-07-08,0.7826361234869693,0.75,0.11353783906527395,3.5712811196895253,NY,0.18411502362107288,27.67639968798343,2,190
2020-07-09,0.8834446942291397,0.75,0.10837702819867057,3.013913546096363,NY,4.033692051853556,29.706576762830124,3,191
2020-07-10,0.7034106799443129,0.75,0.11869864993187727,4.056397341150242,NY,0.4225641030295984,31.46087666767496,4,192
2020-07-11,0.8834374079985124,0.75,0.21675405639734116,3.7673919326204537,NY,36.705217467512014,27.275831346472195,5,193
2020-07-12,0.8507591674199302,0.75,0.05676891953263698,3.4938689566904757,NY,14.1050346226163,28.47850094956502,6,194
2020-07-13,0.7944197909944736,0.75,0.0774121629990504,2.8745716526980716,NY,1.4949936340944832,29.95615883751828,0,195
2020-07-14,0.8474084037723737,0.75,0.11869864993187727,4.706659510342265,NY,0.6349647887752115,28.626846437781268,1,196
2020-07-15,0.8588551919291337,0.75,0.05676891953263698,4.2886338301473925,NY,0.7580815413464108,28.382547145438032,2,197
2020-07-16,0.8302540555236685,0.75,0.09805540646546383,3.968663556417984,NY,0.0002365228088663252,27.06828983016522,3,198
2020-07-17,0.8533811188916316,0.75,0.04644729779943025,4.004789232484208,NY,7.989331402485787,24.933029831718954,4,199
2020-07-18,0.9511936044662516,0.75,0.13934189339829076,3.891251393418934,NY,2.4711517803070953,27.92470863287919,5,200
2020-07-19,0.7989986274020464,0.75,0.06709054126584367,2.5907270550348867,NY,0.0010077644633680015,31.456810602237354,6,201
2020-07-20,0.7637591230730741,0.7222,0.09805540646546383,2.678460839767144,NY,1.6574518974174917,32.76283271704786,0,202
2020-07-21,0.8110825032145885,0.7222,0.05676891953263698,4.412493290945873,NY,0.005006576331466684,32.25555445335227,1,203
2020-07-22,0.7573256041483221,0.7222,0.061929730399240324,3.638371660955369,NY,1.3478527588087212,30.475203584935326,2,204
2020-07-23,0.8181915043637674,0.7222,0.22191486726394447,4.185417612815327,NY,13.629620371222627,30.608175668322968,3,205
2020-07-24,0.8732681712716149,0.7222,0.04644729779943025,3.8860905825523298,NY,4.492226202553992,29.468745945134817,4,206
2020-07-25,0.9778852951572994,0.7222,0.05676891953263698,3.87060814995252,NY,6.760527697338582,26.67739802342029,5,207
2020-07-26,0.8189345648294909,0.7222,0.05160810866603361,2.7661946244994007,NY,0.00042131421386934134,30.279888799198194,6,208
2020-07-27,0.7605741603167697,0.7222,0.08773378473225714,3.137773006894843,NY,0.07949479022175085,32.133017974853466,0,209
2020-07-28,0.7822558255751539,0.7222,0.05160810866603361,2.755873002766194,NY,2.7884708821351247,33.35628414837646,1,210
2020-07-29,0.8175510969435591,0.7222,0.07225135213244704,3.6899797696214023,NY,0.6147639537780818,31.495537577774773,2,211
2020-07-30,0.859652368664492,0.7222,0.005160810866603361,4.009950043350811,NY,2.0144740756908632,29.957925941366238,3,212
2020-07-31,0.9112551503998176,0.7222,0.0928945955988605,3.3235621980925636,NY,15.884319838335214,30.519163277734137,4,213
2020-08-01,1.0314193396385176,0.7222,0.015482432599810084,3.8860905825523298,NY,1.2181479768744161,27.371408442637897,5,214
2020-08-02,0.7859761167567708,0.7222,0.04644729779943025,2.7403905701663844,NY,0.715157609077133,30.19590487705155,6,215
2020-08-03,0.8168425921761867,0.7222,0.06709054126584367,2.812641922298832,NY,1.0888510057243768,29.920033828668533,0,216
2020-08-04,0.5936696039376474,0.7222,0.0,3.849964906486108,NY,8.98601522838033,29.99032011080677,1,217
2020-08-05,0.8665892117247953,0.7222,0.030964865199620162,3.282275711159737,NY,19.372792769312426,25.19063580530281,2,218
2020-08-06,0.895270413435429,0.7222,0.1703067585979109,3.628050039222163,NY,0.08592338998425175,28.315379157683918,3,219
2020-08-07,0.9062496908950032,0.7222,0.0258040543330168,3.6848189587548,NY,3.5428792824703232,25.998884475243983,4,220
2020-08-08,1.0146047905615947,0.7222,0.015482432599810084,3.628050039222163,NY,3.79990040233748,25.84091821856878,5,221
2020-08-09,0.8668399185605749,0.7222,0.04644729779943025,2.6578175963007307,NY,0.02586438763697782,27.78629074849657,6,222
2020-08-10,0.8282418279594893,0.7222,0.010321621733206722,2.4565459725032004,NY,0.06321189582046681,29.337399864889413,0,223
2020-08-11,0.8400743501800875,0.7222,0.04644729779943025,3.4422608480244414,NY,0.9108501718008652,31.6438593491232,1,224
2020-08-12,0.8253090913948689,0.7222,0.030964865199620162,3.612567606622352,NY,2.3458687887572243,30.09504628676242,2,225
2020-08-13,0.8265186196334336,0.7222,0.04128648693282689,3.803517608686677,NY,5.046296914882168,30.069932633915577,3,226
2020-08-14,0.9426369637831724,0.7222,0.010321621733206722,3.751909500020643,NY,3.2133530521160205,27.246297567202262,4,227
2020-08-15,0.9726934582382112,0.7222,0.0928945955988605,3.7880351760868662,NY,0.004772727660065982,29.341951032362687,5,228
2020-08-16,0.6837589490603282,0.7222,0.05676891953263698,3.1326121960282403,NY,2.185069939971364,28.17270395143223,6,229
2020-08-17,0.7957846970982412,0.7222,0.03612567606622352,2.1056108335741706,NY,5.93121692072718,22.621892764994406,0,230
2020-08-18,0.8432977103202823,0.7222,0.03612567606622352,3.3803311176252016,NY,11.158000380365607,26.199015397979522,1,231
2020-08-19,0.8046430510538181,0.7222,0.061929730399240324,3.2564716568267214,NY,0.9425907045303262,26.76460217787452,2,232
2020-08-20,0.8987879126403395,0.7222,0.0258040543330168,3.1016473308286194,NY,4.175287531525706,23.3605044443068,3,233
2020-08-21,0.9356863181603898,0.7222,0.0,3.6590149044217823,NY,0.03652887739301591,25.84575341404215,4,234
